case_id,topic,scenario,court_level,text,decision,is_synthetic
SYN_WOM_0051,women_violence_marriage,marital_property_rights,Supreme Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. Supreme Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Partial.",Partial,True
SYN_WOM_0052,women_violence_marriage,restitution_conjugal_rights,District Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. District Court dismissed restitution prayer. Ruling: Accepted.,Accepted,True
SYN_WOM_0053,women_violence_marriage,interim_maintenance_enhancement,High Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. High Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Rejected.,Rejected,True
SYN_WOM_0054,women_violence_marriage,maternal_right_to_residence,Supreme Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. Supreme Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Partial.",Partial,True
SYN_WOM_0055,women_violence_marriage,desertion_cruelty_divorce,District Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. District Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Accepted.,Accepted,True
SYN_WOM_0056,women_violence_marriage,domestic_violence_498a,High Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. High Court issued protection and residence orders based on proof of marital residence. Ruling: Rejected.",Rejected,True
SYN_WOM_0057,women_violence_marriage,dowry_harassment,Supreme Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. Supreme Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Partial.",Partial,True
SYN_WOM_0058,women_violence_marriage,maintenance_125_crpc,District Court,Synthetic Case: Deserted spouse and minor child sought monthly maintenance under statutory provisions (CrPC Section 125 / BNSS Section 144). Respondent claimed lack of regular income despite holding 4.0 acres of agricultural land. District Court assessed imputed earning capacity based on asset ownership and awarded monthly maintenance. Ruling: Accepted.,Accepted,True
SYN_WOM_0059,women_violence_marriage,child_custody,High Court,"Synthetic Case: Custody dispute over a 7-year-old child following marital separation. Father highlighted higher financial earnings, while mother demonstrated primary caregiving history and stable emotional environment. High Court ruled that paramount welfare of the minor child overrides financial superiority alone. Ruling: Rejected.",Rejected,True
SYN_WOM_0060,women_violence_marriage,posh_workplace_harassment,Supreme Court,Synthetic Case: School teacher reported inappropriate physical gestures and verbal harassment by a senior administrator. Employer failed to constitute an Internal Complaints Committee as required under POSH legislation. Supreme Court issued directions for setting up a compliant committee and interim protective transfer. Ruling: Partial.,Partial,True
SYN_WOM_0061,women_violence_marriage,protection_orders,District Court,Synthetic Case: Urgent prayer for protection order prohibiting an estranged spouse from approaching the applicant's workplace or residence during ongoing matrimonial litigation. District Court granted restraining orders enforcing non-contact and physical protection. Ruling: Accepted.,Accepted,True
SYN_WOM_0062,women_violence_marriage,marital_property_rights,High Court,"Synthetic Case: Petition seeking recovery of Stridhan properties, including gold ornaments and financial gifts, retained by in-laws after separation. High Court re-affirmed that Stridhan is the exclusive property of the woman and directed full restitution. Ruling: Rejected.",Rejected,True
SYN_WOM_0063,women_violence_marriage,restitution_conjugal_rights,Supreme Court,Synthetic Case: Petition filed for restitution of conjugal rights following marital separation. Respondent proved reasonable excuse based on continuous verbal cruelty and financial neglect. Supreme Court dismissed restitution prayer. Ruling: Partial.,Partial,True
SYN_WOM_0064,women_violence_marriage,interim_maintenance_enhancement,District Court,Synthetic Case: Application seeking enhancement of interim maintenance due to rising educational costs of minor children and medical expenses. District Court verified respondent's revised income tax returns and enhanced monthly maintenance grant. Ruling: Accepted.,Accepted,True
SYN_WOM_0065,women_violence_marriage,maternal_right_to_residence,High Court,"Synthetic Case: Aggrieved woman evicted from shared matrimonial home by in-laws during husband's overseas absence. High Court enforced statutory right of residence under domestic violence laws, ordering immediate re-entry and police protection. Ruling: Rejected.",Rejected,True
SYN_WOM_0066,women_violence_marriage,desertion_cruelty_divorce,Supreme Court,Synthetic Case: Petition for dissolution of marriage on ground of continuous desertion for over 2 years without reasonable cause. Supreme Court evaluated witness testimonies establishing intentional abandonment and granted decree. Ruling: Partial.,Partial,True
SYN_WOM_0067,women_violence_marriage,domestic_violence_498a,District Court,"Synthetic Case: Application filed under the Protection of Women from Domestic Violence Act seeking protection orders, monetary relief, and right to shared household following emotional cruelty and physical exclusion. Respondents argued independent living status. District Court issued protection and residence orders based on proof of marital residence. Ruling: Accepted.",Accepted,True
SYN_WOM_0068,women_violence_marriage,dowry_harassment,High Court,"Synthetic Case: Complaint alleging persistent demands for motor vehicles and cash post-marriage accompanied by social isolation and harassment. High Court reviewed corroborative statements from local residents, medical records, and communication records to evaluate cruelty and dowry demands. Ruling: Rejected.",Rejected,True
